,path,value
507,./dimensions/0/topics/5/indicators/3/weight,2
508,./dimensions/0/topics/5/indicators/3/value,True
509,./dimensions/0/topics/5/indicators/3/minValue,False
510,./dimensions/0/topics/5/indicators/3/maxValue,True
511,./dimensions/0/topics/5/indicators/3/level,6
512,./dimensions/0/topics/5/indicators/3/transfValue,100
513,./dimensions/0/topics/5/indicators/3/valueExists,1
514,./dimensions/0/topics/5/indicators/4/code,i3134
515,./dimensions/0/topics/5/indicators/4/sourceVersion,3
516,./dimensions/0/topics/5/indicators/4/weight,2
517,./dimensions/0/topics/5/indicators/4/value,3
518,./dimensions/0/topics/5/indicators/4/minValue,0
519,./dimensions/0/topics/5/indicators/4/maxValue,3
520,./dimensions/0/topics/5/indicators/4/level,6
521,./dimensions/0/topics/5/indicators/4/transfValue,100.0
522,./dimensions/0/topics/5/indicators/4/valueExists,1
523,./dimensions/0/topics/5/indicators/4/digits,0
524,./dimensions/0/topics/5/indicators/4/outlier,False
525,./dimensions/0/topics/5/indicators/5/code,i4035
526,./dimensions/0/topics/5/indicators/5/sourceVersion,3
527,./dimensions/0/topics/5/indicators/5/weight,2
528,./dimensions/0/topics/5/indicators/5/value,39.94161431704838
529,./dimensions/0/topics/5/indicators/5/minValue,0
530,./dimensions/0/topics/5/indicators/5/maxValue,100
531,./dimensions/0/topics/5/indicators/5/level,6
532,./dimensions/0/topics/5/indicators/5/transfValue,39.94
533,./dimensions/0/topics/5/indicators/5/valueExists,1
534,./dimensions/0/topics/5/indicators/5/digits,2
535,./dimensions/0/topics/5/indicators/5/outlier,False
536,./dimensions/0/topics/5/indicators/6/code,i4036
537,./dimensions/0/topics/5/indicators/6/sourceVersion,3
538,./dimensions/0/topics/5/indicators/6/weight,1
539,./dimensions/0/topics/5/indicators/6/value,45
540,./dimensions/0/topics/5/indicators/6/minValue,0
541,./dimensions/0/topics/5/indicators/6/maxValue,140
542,./dimensions/0/topics/5/indicators/6/level,2
543,./dimensions/0/topics/5/indicators/6/transfValue,32.14
544,./dimensions/0/topics/5/indicators/6/valueExists,1
545,./dimensions/0/topics/5/indicators/6/digits,0
546,./dimensions/0/topics/5/indicators/6/outlier,False
547,./dimensions/0/topics/6/code,t205
548,./dimensions/0/topics/6/level,7
549,./dimensions/0/topics/6/score,91.67
550,./dimensions/0/topics/6/weight,12
551,./dimensions/0/topics/6/position,0
552,./dimensions/0/topics/6/indicators/0/code,i4024
553,./dimensions/0/topics/6/indicators/0/sourceVersion,3
554,./dimensions/0/topics/6/indicators/0/weight,3
555,./dimensions/0/topics/6/indicators/0/value,6
556,./dimensions/0/topics/6/indicators/0/minValue,0
557,./dimensions/0/topics/6/indicators/0/maxValue,6
558,./dimensions/0/topics/6/indicators/0/level,7
559,./dimensions/0/topics/6/indicators/0/transfValue,100.0
560,./dimensions/0/topics/6/indicators/0/valueExists,1
561,./dimensions/0/topics/6/indicators/0/digits,0
562,./dimensions/0/topics/6/indicators/0/outlier,False
563,./dimensions/0/topics/6/indicators/1/code,i4025
564,./dimensions/0/topics/6/indicators/1/sourceVersion,3
565,./dimensions/0/topics/6/indicators/1/weight,3
566,./dimensions/0/topics/6/indicators/1/value,9
567,./dimensions/0/topics/6/indicators/1/minValue,0
568,./dimensions/0/topics/6/indicators/1/maxValue,9
569,./dimensions/0/topics/6/indicators/1/level,7
570,./dimensions/0/topics/6/indicators/1/transfValue,100.0
571,./dimensions/0/topics/6/indicators/1/valueExists,1
572,./dimensions/0/topics/6/indicators/1/digits,0
573,./dimensions/0/topics/6/indicators/1/outlier,False
574,./dimensions/0/topics/6/indicators/2/code,i4032
575,./dimensions/0/topics/6/indicators/2/sourceVersion,3
576,./dimensions/0/topics/6/indicators/2/weight,3
577,./dimensions/0/topics/6/indicators/2/value,4
578,./dimensions/0/topics/6/indicators/2/minValue,0
579,./dimensions/0/topics/6/indicators/2/maxValue,6
580,./dimensions/0/topics/6/indicators/2/level,3
581,./dimensions/0/topics/6/indicators/2/transfValue,66.67
582,./dimensions/0/topics/6/indicators/2/valueExists,1
583,./dimensions/0/topics/6/indicators/2/digits,0
584,./dimensions/0/topics/6/indicators/2/outlier,False
585,./dimensions/0/topics/6/indicators/3/code,i4033
586,./dimensions/0/topics/6/indicators/3/sourceVersion,3
587,./dimensions/0/topics/6/indicators/3/weight,3
588,./dimensions/0/topics/6/indicators/3/value,5
589,./dimensions/0/topics/6/indicators/3/minValue,0
590,./dimensions/0/topics/6/indicators/3/maxValue,5
591,./dimensions/0/topics/6/indicators/3/level,7
592,./dimensions/0/topics/6/indicators/3/transfValue,100.0
593,./dimensions/0/topics/6/indicators/3/valueExists,1
594,./dimensions/0/topics/6/indicators/3/digits,0
595,./dimensions/0/topics/6/indicators/3/outlier,False
596,./dimensions/0/topics/7/code,t208
597,./dimensions/0/topics/7/level,5
598,./dimensions/0/topics/7/score,62.5
599,./dimensions/0/topics/7/weight,4
600,./dimensions/0/topics/7/position,0
601,./dimensions/0/topics/7/indicators/0/code,i3016
602,./dimensions/0/topics/7/indicators/0/sourceVersion,3
603,./dimensions/0/topics/7/indicators/0/weight,1
604,./dimensions/0/topics/7/indicators/0/value,8
605,./dimensions/0/topics/7/indicators/0/minValue,0
606,./dimensions/0/topics/7/indicators/0/maxValue,8
607,./dimensions/0/topics/7/indicators/0/level,7
608,./dimensions/0/topics/7/indicators/0/transfValue,100.0
609,./dimensions/0/topics/7/indicators/0/valueExists,1
610,./dimensions/0/topics/7/indicators/0/digits,0
611,./dimensions/0/topics/7/indicators/0/outlier,False
612,./dimensions/0/topics/7/indicators/1/code,i4010
613,./dimensions/0/topics/7/indicators/1/sourceVersion,3
614,./dimensions/0/topics/7/indicators/1/weight,2
615,./dimensions/0/topics/7/indicators/1/value,3
616,./dimensions/0/topics/7/indicators/1/minValue,0
617,./dimensions/0/topics/7/indicators/1/maxValue,4
618,./dimensions/0/topics/7/indicators/1/level,5
619,./dimensions/0/topics/7/indicators/1/transfValue,75.0
620,./dimensions/0/topics/7/indicators/1/valueExists,1
621,./dimensions/0/topics/7/indicators/1/digits,0
622,./dimensions/0/topics/7/indicators/1/outlier,False
623,./dimensions/0/topics/7/indicators/2/code,i4012
624,./dimensions/0/topics/7/indicators/2/sourceVersion,3
625,./dimensions/0/topics/7/indicators/2/weight,1
626,./dimensions/0/topics/7/indicators/2/value,
627,./dimensions/0/topics/7/indicators/2/minValue,0
628,./dimensions/0/topics/7/indicators/2/maxValue,3
629,./dimensions/0/topics/7/indicators/2/level,1
630,./dimensions/0/topics/7/indicators/2/transfValue,0.0
631,./dimensions/0/topics/7/indicators/2/valueExists,0
632,./dimensions/0/topics/7/indicators/2/digits,0
633,./dimensions/0/topics/7/indicators/2/outlier,False
634,./dimensions/0/topics/8/code,t207
635,./dimensions/0/topics/8/level,4
636,./dimensions/0/topics/8/score,55.56
637,./dimensions/0/topics/8/weight,2
638,./dimensions/0/topics/8/position,0
639,./dimensions/0/topics/8/indicators/0/code,i3004
640,./dimensions/0/topics/8/indicators/0/sourceVersion,3
641,./dimensions/0/topics/8/indicators/0/weight,2
642,./dimensions/0/topics/8/indicators/0/value,10
643,./dimensions/0/topics/8/indicators/0/minValue,0
644,./dimensions/0/topics/8/indicators/0/maxValue,18
645,./dimensions/0/topics/8/indicators/0/level,4
646,./dimensions/0/topics/8/indicators/0/transfValue,55.56
647,./dimensions/0/topics/8/indicators/0/valueExists,1
648,./dimensions/0/topics/8/indicators/0/digits,0
649,./dimensions/0/topics/8/indicators/0/outlier,False
650,./dimensions/0/topics/9/code,t202
651,./dimensions/0/topics/9/level,6
652,./dimensions/0/topics/9/score,80.0
653,./dimensions/0/topics/9/weight,1
654,./dimensions/0/topics/9/position,0
655,./dimensions/0/topics/9/indicators/0/code,i3033
656,./dimensions/0/topics/9/indicators/0/sourceVersion,3
657,./dimensions/0/topics/9/indicators/0/weight,1
658,./dimensions/0/topics/9/indicators/0/value,8
659,./dimensions/0/topics/9/indicators/0/minValue,0
660,./dimensions/0/topics/9/indicators/0/maxValue,10
661,./dimensions/0/topics/9/indicators/0/level,5
662,./dimensions/0/topics/9/indicators/0/transfValue,80.0
663,./dimensions/0/topics/9/indicators/0/valueExists,1
664,./dimensions/0/topics/9/indicators/0/digits,0
665,./dimensions/0/topics/9/indicators/0/outlier,False
666,./dimensions/1/code,d4
667,./dimensions/1/level,4
668,./dimensions/1/score,54.05
669,./dimensions/1/weight,69
670,./dimensions/1/topics/0/code,t402
671,./dimensions/1/topics/0/level,4
672,./dimensions/1/topics/0/score,55.08
673,./dimensions/1/topics/0/weight,25
674,./dimensions/1/topics/0/position,0
675,./dimensions/1/topics/0/indicators/0/code,i3003
676,./dimensions/1/topics/0/indicators/0/sourceVersion,3
677,./dimensions/1/topics/0/indicators/0/weight,2
678,./dimensions/1/topics/0/indicators/0/value,29.97658079625293
679,./dimensions/1/topics/0/indicators/0/minValue,0
680,./dimensions/1/topics/0/indicators/0/maxValue,100
681,./dimensions/1/topics/0/indicators/0/level,4
682,./dimensions/1/topics/0/indicators/0/transfValue,29.98
683,./dimensions/1/topics/0/indicators/0/valueExists,1
684,./dimensions/1/topics/0/indicators/0/digits,2
685,./dimensions/1/topics/0/indicators/0/outlier,False
686,./dimensions/1/topics/0/indicators/1/code,i3011
687,./dimensions/1/topics/0/indicators/1/sourceVersion,3
688,./dimensions/1/topics/0/indicators/1/weight,3
689,./dimensions/1/topics/0/indicators/1/value,3.4
690,./dimensions/1/topics/0/indicators/1/minValue,100
691,./dimensions/1/topics/0/indicators/1/maxValue,0
692,./dimensions/1/topics/0/indicators/1/level,5
693,./dimensions/1/topics/0/indicators/1/transfValue,96.6
694,./dimensions/1/topics/0/indicators/1/valueExists,1
695,./dimensions/1/topics/0/indicators/1/digits,1
696,./dimensions/1/topics/0/indicators/1/outlier,False
697,./dimensions/1/topics/0/indicators/2/code,i3086
698,./dimensions/1/topics/0/indicators/2/sourceVersion,3
699,./dimensions/1/topics/0/indicators/2/weight,3
700,./dimensions/1/topics/0/indicators/2/value,5.9
701,./dimensions/1/topics/0/indicators/2/minValue,0
702,./dimensions/1/topics/0/indicators/2/maxValue,10
703,./dimensions/1/topics/0/indicators/2/level,4
704,./dimensions/1/topics/0/indicators/2/transfValue,59.0
705,./dimensions/1/topics/0/indicators/2/valueExists,1
706,./dimensions/1/topics/0/indicators/2/digits,1
707,./dimensions/1/topics/0/indicators/2/outlier,False
708,./dimensions/1/topics/0/indicators/3/code,i3115
709,./dimensions/1/topics/0/indicators/3/sourceVersion,3
710,./dimensions/1/topics/0/indicators/3/weight,3
711,./dimensions/1/topics/0/indicators/3/value,2495.517093899716
712,./dimensions/1/topics/0/indicators/3/minValue,0
713,./dimensions/1/topics/0/indicators/3/maxValue,10000
714,./dimensions/1/topics/0/indicators/3/level,3
715,./dimensions/1/topics/0/indicators/3/transfValue,24.96
716,./dimensions/1/topics/0/indicators/3/valueExists,1
717,./dimensions/1/topics/0/indicators/3/digits,0
718,./dimensions/1/topics/0/indicators/3/outlier,False
719,./dimensions/1/topics/0/indicators/4/code,i4006
720,./dimensions/1/topics/0/indicators/4/sourceVersion,3
721,./dimensions/1/topics/0/indicators/4/weight,2
722,./dimensions/1/topics/0/indicators/4/value,
723,./dimensions/1/topics/0/indicators/4/minValue,0
724,./dimensions/1/topics/0/indicators/4/maxValue,7
725,./dimensions/1/topics/0/indicators/4/level,1
726,./dimensions/1/topics/0/indicators/4/transfValue,0.0
727,./dimensions/1/topics/0/indicators/4/valueExists,0
728,./dimensions/1/topics/0/indicators/4/digits,0
729,./dimensions/1/topics/0/indicators/4/outlier,False
730,./dimensions/1/topics/0/indicators/5/code,i4020
731,./dimensions/1/topics/0/indicators/5/sourceVersion,3
732,./dimensions/1/topics/0/indicators/5/weight,3
733,./dimensions/1/topics/0/indicators/5/value,1
734,./dimensions/1/topics/0/indicators/5/minValue,0
735,./dimensions/1/topics/0/indicators/5/maxValue,4
736,./dimensions/1/topics/0/indicators/5/level,2
737,./dimensions/1/topics/0/indicators/5/transfValue,25.0
738,./dimensions/1/topics/0/indicators/5/valueExists,1
739,./dimensions/1/topics/0/indicators/5/digits,0
740,./dimensions/1/topics/0/indicators/5/outlier,False
741,./dimensions/1/topics/0/indicators/6/code,i4034
742,./dimensions/1/topics/0/indicators/6/sourceVersion,3
743,./dimensions/1/topics/0/indicators/6/weight,3
744,./dimensions/1/topics/0/indicators/6/value,3.9
745,./dimensions/1/topics/0/indicators/6/minValue,100
746,./dimensions/1/topics/0/indicators/6/maxValue,0
747,./dimensions/1/topics/0/indicators/6/level,7
748,./dimensions/1/topics/0/indicators/6/transfValue,96.1
749,./dimensions/1/topics/0/indicators/6/valueExists,1
750,./dimensions/1/topics/0/indicators/6/digits,1
751,./dimensions/1/topics/0/indicators/6/outlier,False
752,./dimensions/1/topics/0/indicators/7/code,i4037
753,./dimensions/1/topics/0/indicators/7/sourceVersion,3
754,./dimensions/1/topics/0/indicators/7/weight,3
755,./dimensions/1/topics/0/indicators/7/value,100.0
756,./dimensions/1/topics/0/indicators/7/minValue,0
757,./dimensions/1/topics/0/indicators/7/maxValue,100
758,./dimensions/1/topics/0/indicators/7/level,7
759,./dimensions/1/topics/0/indicators/7/transfValue,100.0
760,./dimensions/1/topics/0/indicators/7/valueExists,1
761,./dimensions/1/topics/0/indicators/7/digits,2
762,./dimensions/1/topics/0/indicators/7/outlier,False
763,./dimensions/1/topics/0/indicators/8/code,i4048
764,./dimensions/1/topics/0/indicators/8/sourceVersion,3
765,./dimensions/1/topics/0/indicators/8/weight,3
766,./dimensions/1/topics/0/indicators/8/value,3736.473583704647
767,./dimensions/1/topics/0/indicators/8/minValue,0
768,./dimensions/1/topics/0/indicators/8/maxValue,10000
769,./dimensions/1/topics/0/indicators/8/level,5
770,./dimensions/1/topics/0/indicators/8/transfValue,37.36
771,./dimensions/1/topics/0/indicators/8/valueExists,1
772,./dimensions/1/topics/0/indicators/8/digits,0
773,./dimensions/1/topics/0/indicators/8/outlier,False
774,./dimensions/1/topics/1/code,t401
775,./dimensions/1/topics/1/level,5
776,./dimensions/1/topics/1/score,65.08
777,./dimensions/1/topics/1/weight,7
778,./dimensions/1/topics/1/position,0
779,./dimensions/1/topics/1/indicators/0/code,i3077
780,./dimensions/1/topics/1/indicators/0/sourceVersion,3
781,./dimensions/1/topics/1/indicators/0/weight,3
782,./dimensions/1/topics/1/indicators/0/value,23
783,./dimensions/1/topics/1/indicators/0/minValue,0
784,./dimensions/1/topics/1/indicators/0/maxValue,27
785,./dimensions/1/topics/1/indicators/0/level,7
786,./dimensions/1/topics/1/indicators/0/transfValue,85.19
787,./dimensions/1/topics/1/indicators/0/valueExists,1
788,./dimensions/1/topics/1/indicators/0/digits,0
789,./dimensions/1/topics/1/indicators/0/outlier,False
790,./dimensions/1/topics/1/indicators/1/code,i3107
791,./dimensions/1/topics/1/indicators/1/sourceVersion,3
792,./dimensions/1/topics/1/indicators/1/weight,2
793,./dimensions/1/topics/1/indicators/1/value,7
794,./dimensions/1/topics/1/indicators/1/minValue,0
795,./dimensions/1/topics/1/indicators/1/maxValue,7
796,./dimensions/1/topics/1/indicators/1/level,6
797,./dimensions/1/topics/1/indicators/1/transfValue,100.0
798,./dimensions/1/topics/1/indicators/1/valueExists,1
799,./dimensions/1/topics/1/indicators/1/digits,0
800,./dimensions/1/topics/1/indicators/1/outlier,False
801,./dimensions/1/topics/1/indicators/2/code,i3123
802,./dimensions/1/topics/1/indicators/2/sourceVersion,3
803,./dimensions/1/topics/1/indicators/2/weight,1
804,./dimensions/1/topics/1/indicators/2/value,
805,./dimensions/1/topics/1/indicators/2/minValue,0
806,./dimensions/1/topics/1/indicators/2/maxValue,6
807,./dimensions/1/topics/1/indicators/2/level,2
808,./dimensions/1/topics/1/indicators/2/transfValue,0.0
809,./dimensions/1/topics/1/indicators/2/valueExists,0
810,./dimensions/1/topics/1/indicators/2/digits,0
811,./dimensions/1/topics/1/indicators/2/outlier,False
812,./dimensions/1/topics/1/indicators/3/code,i4040
813,./dimensions/1/topics/1/indicators/3/sourceVersion,3
814,./dimensions/1/topics/1/indicators/3/weight,1
815,./dimensions/1/topics/1/indicators/3/value,
816,./dimensions/1/topics/1/indicators/3/minValue,0
817,./dimensions/1/topics/1/indicators/3/maxValue,8
818,./dimensions/1/topics/1/indicators/3/level,2
819,./dimensions/1/topics/1/indicators/3/transfValue,0.0
820,./dimensions/1/topics/1/indicators/3/valueExists,0
821,./dimensions/1/topics/1/indicators/3/digits,0
822,./dimensions/1/topics/1/indicators/3/outlier,False
823,./dimensions/1/topics/2/code,t407
824,./dimensions/1/topics/2/level,4
825,./dimensions/1/topics/2/score,43.02
826,./dimensions/1/topics/2/weight,15
827,./dimensions/1/topics/2/position,0
828,./dimensions/1/topics/2/indicators/0/code,i3006
829,./dimensions/1/topics/2/indicators/0/sourceVersion,3
830,./dimensions/1/topics/2/indicators/0/weight,1
831,./dimensions/1/topics/2/indicators/0/value,
832,./dimensions/1/topics/2/indicators/0/minValue,0
833,./dimensions/1/topics/2/indicators/0/maxValue,9
834,./dimensions/1/topics/2/indicators/0/level,2
835,./dimensions/1/topics/2/indicators/0/transfValue,0.0
836,./dimensions/1/topics/2/indicators/0/valueExists,0
837,./dimensions/1/topics/2/indicators/0/digits,0
838,./dimensions/1/topics/2/indicators/0/outlier,False
839,./dimensions/1/topics/2/indicators/1/code,i3095
840,./dimensions/1/topics/2/indicators/1/sourceVersion,3
841,./dimensions/1/topics/2/indicators/1/weight,3
842,./dimensions/1/topics/2/indicators/1/value,67
843,./dimensions/1/topics/2/indicators/1/minValue,0
844,./dimensions/1/topics/2/indicators/1/maxValue,1500
845,./dimensions/1/topics/2/indicators/1/level,2
846,./dimensions/1/topics/2/indicators/1/transfValue,4.47
847,./dimensions/1/topics/2/indicators/1/valueExists,1
848,./dimensions/1/topics/2/indicators/1/digits,0
849,./dimensions/1/topics/2/indicators/1/outlier,False
850,./dimensions/1/topics/2/indicators/2/code,i3096
851,./dimensions/1/topics/2/indicators/2/sourceVersion,3
852,./dimensions/1/topics/2/indicators/2/weight,3
853,./dimensions/1/topics/2/indicators/2/value,447
854,./dimensions/1/topics/2/indicators/2/minValue,0
855,./dimensions/1/topics/2/indicators/2/maxValue,200
856,./dimensions/1/topics/2/indicators/2/level,7
857,./dimensions/1/topics/2/indicators/2/transfValue,100.0
858,./dimensions/1/topics/2/indicators/2/valueExists,1
859,./dimensions/1/topics/2/indicators/2/digits,0
860,./dimensions/1/topics/2/indicators/2/outlier,False
861,./dimensions/1/topics/2/indicators/3/code,i3125
862,./dimensions/1/topics/2/indicators/3/sourceVersion,3
863,./dimensions/1/topics/2/indicators/3/weight,1
864,./dimensions/1/topics/2/indicators/3/value,
865,./dimensions/1/topics/2/indicators/3/minValue,0
866,./dimensions/1/topics/2/indicators/3/maxValue,2
867,./dimensions/1/topics/2/indicators/3/level,1
868,./dimensions/1/topics/2/indicators/3/transfValue,0.0
869,./dimensions/1/topics/2/indicators/3/valueExists,0
870,./dimensions/1/topics/2/indicators/3/digits,0
871,./dimensions/1/topics/2/indicators/3/outlier,False
872,./dimensions/1/topics/2/indicators/4/code,i4004
873,./dimensions/1/topics/2/indicators/4/sourceVersion,3
874,./dimensions/1/topics/2/indicators/4/weight,1
875,./dimensions/1/topics/2/indicators/4/value,
876,./dimensions/1/topics/2/indicators/4/minValue,0
877,./dimensions/1/topics/2/indicators/4/maxValue,8
878,./dimensions/1/topics/2/indicators/4/level,2
879,./dimensions/1/topics/2/indicators/4/transfValue,0.0
880,./dimensions/1/topics/2/indicators/4/valueExists,0
881,./dimensions/1/topics/2/indicators/4/digits,0
882,./dimensions/1/topics/2/indicators/4/outlier,False
883,./dimensions/1/topics/2/indicators/5/code,i4021
884,./dimensions/1/topics/2/indicators/5/sourceVersion,3
885,./dimensions/1/topics/2/indicators/5/weight,3
886,./dimensions/1/topics/2/indicators/5/value,0.12671836446951004
887,./dimensions/1/topics/2/indicators/5/minValue,1
888,./dimensions/1/topics/2/indicators/5/maxValue,0
889,./dimensions/1/topics/2/indicators/5/level,4
890,./dimensions/1/topics/2/indicators/5/transfValue,87.33
891,./dimensions/1/topics/2/indicators/5/valueExists,1
892,./dimensions/1/topics/2/indicators/5/digits,3
893,./dimensions/1/topics/2/indicators/5/outlier,False
894,./dimensions/1/topics/2/indicators/6/code,i4049
895,./dimensions/1/topics/2/indicators/6/sourceVersion,3
896,./dimensions/1/topics/2/indicators/6/weight,3
897,./dimensions/1/topics/2/indicators/6/value,76.71653241273495
898,./dimensions/1/topics/2/indicators/6/minValue,100
899,./dimensions/1/topics/2/indicators/6/maxValue,0
900,./dimensions/1/topics/2/indicators/6/level,1
901,./dimensions/1/topics/2/indicators/6/transfValue,23.28
902,./dimensions/1/topics/2/indicators/6/valueExists,1
903,./dimensions/1/topics/2/indicators/6/digits,2
904,./dimensions/1/topics/2/indicators/6/outlier,False
905,./dimensions/1/topics/3/code,t408
906,./dimensions/1/topics/3/level,5
907,./dimensions/1/topics/3/score,65.59
908,./dimensions/1/topics/3/weight,7
909,./dimensions/1/topics/3/position,0
910,./dimensions/1/topics/3/indicators/0/code,i3048
911,./dimensions/1/topics/3/indicators/0/sourceVersion,3
912,./dimensions/1/topics/3/indicators/0/weight,1
913,./dimensions/1/topics/3/indicators/0/value,
914,./dimensions/1/topics/3/indicators/0/minValue,0
915,./dimensions/1/topics/3/indicators/0/maxValue,5
916,./dimensions/1/topics/3/indicators/0/level,2
917,./dimensions/1/topics/3/indicators/0/transfValue,0.0
918,./dimensions/1/topics/3/indicators/0/valueExists,0
919,./dimensions/1/topics/3/indicators/0/digits,0
920,./dimensions/1/topics/3/indicators/0/outlier,False
921,./dimensions/1/topics/3/indicators/1/code,i4016
922,./dimensions/1/topics/3/indicators/1/sourceVersion,3
923,./dimensions/1/topics/3/indicators/1/weight,3
924,./dimensions/1/topics/3/indicators/1/value,13.62
925,./dimensions/1/topics/3/indicators/1/minValue,100
926,./dimensions/1/topics/3/indicators/1/maxValue,0
927,./dimensions/1/topics/3/indicators/1/level,5
928,./dimensions/1/topics/3/indicators/1/transfValue,86.38
929,./dimensions/1/topics/3/indicators/1/valueExists,1
930,./dimensions/1/topics/3/indicators/1/digits,2
931,./dimensions/1/topics/3/indicators/1/outlier,False
932,./dimensions/1/topics/3/indicators/2/code,i4017
933,./dimensions/1/topics/3/indicators/2/sourceVersion,3
934,./dimensions/1/topics/3/indicators/2/weight,3
935,./dimensions/1/topics/3/indicators/2/value,6
936,./dimensions/1/topics/3/indicators/2/minValue,0
937,./dimensions/1/topics/3/indicators/2/maxValue,9
938,./dimensions/1/topics/3/indicators/2/level,5
939,./dimensions/1/topics/3/indicators/2/transfValue,66.67
940,./dimensions/1/topics/3/indicators/2/valueExists,1
941,./dimensions/1/topics/3/indicators/2/digits,0
942,./dimensions/1/topics/3/indicators/2/outlier,False
943,./dimensions/1/topics/4/code,t403
944,./dimensions/1/topics/4/level,4
945,./dimensions/1/topics/4/score,53.18
946,./dimensions/1/topics/4/weight,3
947,./dimensions/1/topics/4/position,0
948,./dimensions/1/topics/4/indicators/0/code,i3007
